latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-25.5438,152.0603,316,1.9,1.3,2009-02-07,30,Terra,MODIS,66,6.2,296,21.9,D,0
-25.5418,152.0417,316.1,1.9,1.3,2009-02-07,30,Terra,MODIS,66,6.2,297.3,22.1,D,0
-25.1542,146.9124,324.7,1,1,2009-02-07,30,Terra,MODIS,53,6.2,311.7,8.8,D,0
-25.0707,148.0306,321.1,1.1,1,2009-02-07,30,Terra,MODIS,66,6.2,304.9,11.5,D,0
-26.1716,150.7227,323.6,1.5,1.2,2009-02-07,30,Terra,MODIS,72,6.2,299.9,26.4,D,0
-26.1699,150.7073,320.3,1.5,1.2,2009-02-07,30,Terra,MODIS,63,6.2,297.9,19.7,D,0
-26.1693,150.7133,325.1,1.5,1.2,2009-02-07,30,Terra,MODIS,75,6.2,296.7,28.1,D,0
-25.6999,146.9966,325.7,1,1,2009-02-07,30,Terra,MODIS,62,6.2,313.2,10.1,D,0
-25.8417,147.2327,330.2,1,1,2009-02-07,30,Terra,MODIS,72,6.2,309.3,16.5,D,0
-26.7882,148.069,338.5,1.1,1.1,2009-02-07,31,Terra,MODIS,83,6.2,315.1,27.4,D,0
-26.751,149.6454,336.2,1.3,1.1,2009-02-07,31,Terra,MODIS,78,6.2,313.9,32,D,0
-26.7614,149.644,339.9,1.3,1.1,2009-02-07,31,Terra,MODIS,86,6.2,309.6,43.3,D,0
-26.2661,146.6498,328.6,1,1,2009-02-07,31,Terra,MODIS,45,6.2,314.5,8.5,D,0
-26.2646,146.6397,330.2,1,1,2009-02-07,31,Terra,MODIS,56,6.2,315.2,10.8,D,0
-29.0671,148.0812,331.6,1.2,1.1,2009-02-07,31,Terra,MODIS,70,6.2,314.7,16,D,0
-27.8853,147.6816,333.1,1.1,1.1,2009-02-07,31,Terra,MODIS,74,6.2,314.2,17.4,D,0
-32.7532,150.5973,324.1,1.8,1.3,2009-02-07,32,Terra,MODIS,64,6.2,301.6,35.5,D,0
-32.7513,150.5772,330.4,1.8,1.3,2009-02-07,32,Terra,MODIS,76,6.2,301.4,54,D,0
-36.9894,149.7118,330,1.8,1.3,2009-02-07,33,Terra,MODIS,80,6.2,304.5,49,D,0
-36.9755,149.6931,330,1.8,1.3,2009-02-07,33,Terra,MODIS,80,6.2,305.4,45.6,D,0
-36.9773,149.7134,328.3,1.8,1.3,2009-02-07,33,Terra,MODIS,78,6.2,305.1,42.9,D,0
-36.9876,149.6919,337.3,1.8,1.3,2009-02-07,33,Terra,MODIS,86,6.2,305.7,70.8,D,0
-18.4173,124.7684,317.3,1.1,1,2009-02-07,207,Terra,MODIS,56,6.2,296.9,6.4,D,0
-23.3488,128.9047,336.2,2.3,1.5,2009-02-07,208,Terra,MODIS,79,6.2,309.9,48.4,D,0
-19.0976,121.5519,327,1,1,2009-02-07,208,Terra,MODIS,38,6.2,304.1,13.4,D,0
-22.3896,129.302,334.5,2.3,1.5,2009-02-07,208,Terra,MODIS,58,6.2,310.5,51.2,D,0
-27.5113,125.2209,336.4,1.4,1.2,2009-02-07,210,Terra,MODIS,80,6.2,306.1,33.9,D,0
-27.5076,127.4201,330,2,1.4,2009-02-07,210,Terra,MODIS,54,6.2,310.6,25,D,0
-27.5129,125.2355,335.3,1.4,1.2,2009-02-07,210,Terra,MODIS,78,6.2,307.2,31.2,D,0
-27.522,125.2194,347.5,1.4,1.2,2009-02-07,210,Terra,MODIS,91,6.2,306.7,65,D,0
-27.5237,125.234,362.7,1.4,1.2,2009-02-07,210,Terra,MODIS,100,6.2,310,128.2,D,0
-27.5344,125.2325,340.9,1.4,1.2,2009-02-07,210,Terra,MODIS,85,6.2,308.4,42,D,0
-30.8641,121.4942,322.7,1,1,2009-02-07,211,Terra,MODIS,62,6.2,307.8,7.4,D,2
-36.9904,149.7038,335.6,4.5,2,2009-02-07,313,Aqua,MODIS,78,6.2,302.6,225.2,D,0
-37.0101,149.6503,326,4.6,2,2009-02-07,313,Aqua,MODIS,55,6.2,303.6,119.8,D,0
-36.9913,149.697,340.5,4.5,2,2009-02-07,313,Aqua,MODIS,90,6.2,302.6,291.8,D,0
-36.9754,149.6916,328.4,4.5,2,2009-02-07,313,Aqua,MODIS,75,6.2,303.1,132.9,D,0
-36.9922,149.6486,328.9,4.6,2,2009-02-07,313,Aqua,MODIS,57,6.2,304.4,140.6,D,0
-36.9934,149.641,325,4.6,2,2009-02-07,313,Aqua,MODIS,16,6.2,304.6,97.7,D,0
-32.7542,150.5655,326.3,3.7,1.8,2009-02-07,314,Aqua,MODIS,71,6.2,300.8,109.4,D,0
-29.6885,151.1489,324.6,3.1,1.7,2009-02-07,315,Aqua,MODIS,66,6.2,310.9,26.7,D,0
-29.691,151.1151,336.3,3.1,1.7,2009-02-07,315,Aqua,MODIS,85,6.2,312.5,105.7,D,0
-32.031,151.8143,322.8,3,1.6,2009-02-07,315,Aqua,MODIS,41,6.2,307.5,42.8,D,0
-32.0327,151.8098,323.1,3,1.6,2009-02-07,315,Aqua,MODIS,36,6.2,308.2,43,D,0
-25.9443,151.4759,320.4,2.7,1.6,2009-02-07,316,Aqua,MODIS,67,6.2,299.4,44.4,D,0
-37.3583,145.0279,369.1,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,300.9,216.1,D,0
-37.3542,145.0477,412.7,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,321.2,763,D,0
-37.3785,144.9908,333.2,1.8,1.3,2009-02-07,451,Aqua,MODIS,80,6.2,309.2,22.4,D,0
-37.3743,145.0112,339.6,1.8,1.3,2009-02-07,451,Aqua,MODIS,86,6.2,309.1,45.7,D,0
-37.3389,145.0378,354.8,1.8,1.3,2009-02-07,451,Aqua,MODIS,91,6.2,288.6,122.1,D,0
-37.343,145.0176,351.9,1.8,1.3,2009-02-07,451,Aqua,MODIS,90,6.2,297.6,104.9,D,0
-37.3471,144.997,334,1.8,1.3,2009-02-07,451,Aqua,MODIS,81,6.2,305.2,26.9,D,0
-37.3312,145.0138,387.2,1.8,1.3,2009-02-07,451,Aqua,MODIS,87,6.2,305.3,391.5,D,0
-37.3354,144.9933,339.3,1.8,1.3,2009-02-07,451,Aqua,MODIS,86,6.2,306.1,45.6,D,0
-37.3195,145.0099,419.9,1.8,1.3,2009-02-07,451,Aqua,MODIS,87,6.2,315.9,896.4,D,0
-37.3238,144.9892,357.6,1.8,1.3,2009-02-07,451,Aqua,MODIS,98,6.2,311.4,139.4,D,0
-37.3701,145.0316,405.2,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,317.4,633.2,D,0
-37.3078,145.0061,403.1,1.8,1.3,2009-02-07,451,Aqua,MODIS,87,6.2,315.1,606.4,D,0
-37.312,144.9855,346.8,1.8,1.3,2009-02-07,451,Aqua,MODIS,87,6.2,299.9,83.5,D,0
-37.2876,145.0434,339.5,1.8,1.3,2009-02-07,451,Aqua,MODIS,81,6.2,308.7,46.8,D,0
-37.2919,145.0225,353,1.8,1.3,2009-02-07,451,Aqua,MODIS,83,6.2,303.9,117.1,D,0
-37.386,145.0152,338.3,1.8,1.3,2009-02-07,451,Aqua,MODIS,85,6.2,309.3,40.1,D,0
-37.3818,145.0355,372.9,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,311.9,248.9,D,0
-37.4017,144.9992,332.4,1.8,1.3,2009-02-07,451,Aqua,MODIS,79,6.2,308.6,19.4,D,0
-37.3976,145.0193,339.5,1.8,1.3,2009-02-07,451,Aqua,MODIS,86,6.2,309.5,44.8,D,0
-37.3347,145.0583,395.7,1.8,1.3,2009-02-07,451,Aqua,MODIS,94,6.2,302.5,505.9,D,0
-37.3341,145.1228,337,1.9,1.3,2009-02-07,451,Aqua,MODIS,63,6.2,291.1,54.3,D,0
-37.3381,145.1032,340.5,1.8,1.3,2009-02-07,451,Aqua,MODIS,64,6.2,303.7,65,D,0
-37.3424,145.0441,397.4,1.8,1.3,2009-02-07,451,Aqua,MODIS,94,6.2,304.8,522.8,D,0
-37.3509,145.0036,338.5,1.8,1.3,2009-02-07,451,Aqua,MODIS,85,6.2,306.1,42.1,D,0
-37.3348,145.0204,363,1.8,1.3,2009-02-07,451,Aqua,MODIS,87,6.2,296.8,173,D,0
-37.3391,144.9999,346,1.8,1.3,2009-02-07,451,Aqua,MODIS,91,6.2,303.7,75.3,D,0
-37.3506,145.0414,378.5,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,313.4,302.7,D,0
-37.3547,145.0215,350.6,1.8,1.3,2009-02-07,451,Aqua,MODIS,94,6.2,299.8,96.7,D,0
-37.3588,145.0009,330.6,1.8,1.3,2009-02-07,451,Aqua,MODIS,76,6.2,306.9,15,D,0
-37.3626,145.0074,337.9,1.8,1.3,2009-02-07,451,Aqua,MODIS,85,6.2,305.4,39.6,D,0
-37.4392,145.5333,357.3,1.9,1.4,2009-02-07,451,Aqua,MODIS,94,6.2,305.9,156.8,D,0
-37.4223,145.5519,500.7,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,333.9,4262.7,D,0
-37.427,145.5301,391.4,1.9,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,309.5,487.8,D,0
-37.41,145.5491,501.8,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,400.1,4334.1,D,0
-37.4146,145.5275,467.6,1.9,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,327.4,2501.6,D,0
-37.4013,145.5186,388.5,1.9,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,316.3,441.7,D,0
-37.38,145.5582,351,2,1.4,2009-02-07,451,Aqua,MODIS,95,6.2,308.8,116.3,D,0
-37.3844,145.5374,371.5,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,312.4,258.9,D,0
-37.187,147.1325,399.5,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,312.6,878.8,D,0
-37.1931,147.1047,328.2,2.5,1.5,2009-02-07,451,Aqua,MODIS,58,6.2,305.2,40.8,D,0
-37.1542,147.0862,322.7,2.5,1.5,2009-02-07,451,Aqua,MODIS,46,6.2,303.7,27.4,D,0
-37.167,147.0928,340.5,2.5,1.5,2009-02-07,451,Aqua,MODIS,87,6.2,306.5,110.6,D,0
-37.1607,147.1212,430.3,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,326.4,1769.3,D,0
-37.1554,147.145,402.7,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,315,967,D,0
-37.1801,147.0987,361.4,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,311.3,276.3,D,0
-37.1738,147.1269,501.2,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,400.1,6034.4,D,0
-37.3466,145.0241,360.8,1.8,1.3,2009-02-07,451,Aqua,MODIS,94,6.2,300.2,157.2,D,0
-37.3935,145.0393,391.7,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,313.2,440.6,D,0
-37.4134,145.0033,333.9,1.8,1.3,2009-02-07,451,Aqua,MODIS,80,6.2,309.8,24.2,D,0
-37.2961,145.0023,333.3,1.8,1.3,2009-02-07,451,Aqua,MODIS,0,6.2,294.9,32,D,0
-37.1624,147.1781,344.9,2.5,1.5,2009-02-07,451,Aqua,MODIS,90,6.2,303.2,157.3,D,0
-37.4214,145.5456,502.9,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,332.7,4402.3,D,0
-37.1477,147.1151,383.8,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,310.2,585.3,D,0
-37.1421,147.1401,351.7,2.5,1.5,2009-02-07,451,Aqua,MODIS,95,6.2,305.2,203.5,D,0
-37.1484,147.1495,362.5,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,307.5,302.8,D,0
-37.4093,145.0233,340.1,1.8,1.3,2009-02-07,451,Aqua,MODIS,87,6.2,310.1,46.2,D,0
-37.4052,145.0432,354.3,1.8,1.3,2009-02-07,451,Aqua,MODIS,96,6.2,306,114.5,D,0
-37.421,145.0271,337.6,1.8,1.3,2009-02-07,451,Aqua,MODIS,84,6.2,310.7,35.4,D,0
-37.3305,145.079,354.6,1.8,1.3,2009-02-07,451,Aqua,MODIS,97,6.2,308.1,132.1,D,0
-37.4169,145.0473,350.8,1.8,1.3,2009-02-07,451,Aqua,MODIS,94,6.2,307.2,95.1,D,0
-37.4327,145.0308,337.5,1.8,1.3,2009-02-07,451,Aqua,MODIS,84,6.2,310.7,34.7,D,0
-37.4444,145.0348,334,1.8,1.3,2009-02-07,451,Aqua,MODIS,80,6.2,310.8,22.5,D,0
-37.4262,145.0357,338,1.8,1.3,2009-02-07,451,Aqua,MODIS,85,6.2,310.2,36.9,D,0
-37.3465,145.0617,426.9,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,324.8,1058.6,D,0
-37.1876,147.1674,420.9,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,304.6,1462.7,D,0
-37.1937,147.1405,376,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,304.6,458,D,0
-37.1686,147.1873,338.7,2.5,1.5,2009-02-07,451,Aqua,MODIS,58,6.2,302.9,109.4,D,0
-37.1801,147.1371,493.3,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,333,5363.9,D,0
-37.3424,145.082,371.5,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,306.7,252.6,D,0
-37.1862,147.1102,392.1,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,312.1,717,D,0
-37.3187,145.0754,343.9,1.8,1.3,2009-02-07,451,Aqua,MODIS,90,6.2,306.7,72.8,D,0
-37.1615,147.1553,396.4,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,311.4,821.8,D,0
-37.1672,147.1306,485.8,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,342.1,4776.4,D,0
-37.4257,145.525,367.1,1.9,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,309.1,225,D,0
-37.438,145.0395,336.5,1.8,1.3,2009-02-07,451,Aqua,MODIS,83,6.2,310.2,31.4,D,0
-37.4496,145.0437,336.8,1.8,1.3,2009-02-07,451,Aqua,MODIS,84,6.2,311.4,29.2,D,0
-37.1733,147.1039,416,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,317.8,1289.3,D,0
-37.4336,145.5491,442.3,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,314.9,1589,D,0
-37.4043,145.5658,434.8,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,313.7,1378.3,D,0
-37.409,145.5435,500.6,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,400.1,4253.9,D,0
-37.1539,147.1258,411.5,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,319.6,1166.9,D,0
-37.4658,145.5908,358.3,2,1.4,2009-02-07,451,Aqua,MODIS,99,6.2,296.7,176.8,D,0
-37.4494,145.6071,357.4,2,1.4,2009-02-07,451,Aqua,MODIS,87,6.2,295.2,169.9,D,0
-37.1603,147.0977,360.9,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,307,271.3,D,0
-37.1814,147.1577,439.7,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,313.9,2152.3,D,0
-37.4536,145.5874,424.3,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,303.4,1114,D,0
-37.433,145.6234,335.6,2,1.4,2009-02-07,451,Aqua,MODIS,51,6.2,304.2,53.1,D,0
-37.4372,145.6035,375.4,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,301.4,316.6,D,0
-37.4415,145.5835,429,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,303.6,1225.1,D,0
-37.4209,145.6189,326.7,2,1.4,2009-02-07,451,Aqua,MODIS,68,6.2,305.3,19.6,D,0
-37.4253,145.5987,363.1,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,305.7,208.4,D,0
-37.4294,145.5794,442.7,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,307.7,1610.4,D,0
-37.4087,145.6154,325.7,2,1.4,2009-02-07,451,Aqua,MODIS,59,6.2,305.5,16.7,D,0
-37.4761,145.0968,335.3,1.8,1.3,2009-02-07,451,Aqua,MODIS,70,6.2,311.6,24.2,D,0
-37.4521,145.1521,355.1,1.8,1.3,2009-02-07,451,Aqua,MODIS,91,6.2,295.2,135.8,D,0
-37.4563,145.132,378.1,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,304.1,307.7,D,0
-37.4603,145.113,364.7,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,310.3,189.2,D,0
-37.4131,145.5949,360.4,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,306,187.6,D,0
-37.4172,145.5757,487.9,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,320.2,3530.4,D,0
-37.3965,145.6119,324,2,1.4,2009-02-07,451,Aqua,MODIS,45,6.2,305.6,11.7,D,0
-37.401,145.5907,351.1,2,1.4,2009-02-07,451,Aqua,MODIS,95,6.2,306,127.8,D,0
-37.4052,145.5712,416,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,311.1,919.3,D,0
-37.4202,145.6137,336,2,1.4,2009-02-07,451,Aqua,MODIS,83,6.2,305.8,54.5,D,0
-37.4244,145.5936,366.2,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,306.1,233.6,D,0
-37.4644,145.0927,342.7,1.8,1.3,2009-02-07,451,Aqua,MODIS,86,6.2,311.9,56.4,D,0
-37.4687,145.072,336,1.8,1.3,2009-02-07,451,Aqua,MODIS,80,6.2,312.6,24.7,D,0
-37.4285,145.5739,447.3,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,311.2,1759.6,D,0
-37.4366,145.1661,349.1,1.9,1.3,2009-02-07,451,Aqua,MODIS,86,6.2,290.5,106.9,D,0
-37.4409,145.1459,396.3,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,297,521.7,D,0
-37.4448,145.1269,504.2,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,324.3,4118.9,D,0
-37.4487,145.1084,469.2,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,327.2,2359,D,0
-37.4527,145.0887,357.2,1.8,1.3,2009-02-07,451,Aqua,MODIS,98,6.2,311.5,128.8,D,0
-37.457,145.0683,343.4,1.8,1.3,2009-02-07,451,Aqua,MODIS,89,6.2,312,56,D,0
-37.425,145.1616,355.5,1.9,1.3,2009-02-07,451,Aqua,MODIS,97,6.2,290.5,143.2,D,0
-37.4293,145.1409,403,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,296.7,619.4,D,0
-37.4333,145.122,484.5,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,313.5,3054.5,D,0
-37.437,145.1038,500.7,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,336.1,3888.8,D,0
-37.408,145.6101,335.1,2,1.4,2009-02-07,451,Aqua,MODIS,82,6.2,305.9,50,D,0
-37.4411,145.0842,371.7,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,311.6,237.1,D,0
-37.4453,145.0643,347.1,1.8,1.3,2009-02-07,451,Aqua,MODIS,92,6.2,310.9,73.6,D,0
-37.4089,145.1781,332.2,1.9,1.3,2009-02-07,451,Aqua,MODIS,45,6.2,284.2,37.9,D,0
-37.4132,145.1576,359.7,1.9,1.3,2009-02-07,451,Aqua,MODIS,99,6.2,285.8,170.4,D,0
-37.4175,145.1372,411.3,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,295.3,759,D,0
-37.4215,145.1179,471.6,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,308.6,2472.9,D,0
-37.4255,145.099,500.6,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,332,3883.2,D,0
-37.4295,145.0797,427.8,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,318.2,1067.6,D,0
-37.3891,145.5153,343.6,1.9,1.4,2009-02-07,451,Aqua,MODIS,90,6.2,310.8,62.6,D,0
-37.3723,145.5336,333.9,2,1.4,2009-02-07,451,Aqua,MODIS,44,6.2,310.8,30.4,D,0
-37.1684,147.1512,463.4,2.5,1.5,2009-02-07,451,Aqua,MODIS,100,6.2,321.5,3333.3,D,0
-37.4135,145.522,435.9,1.9,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,323.5,1380.1,D,0
-37.4123,145.5898,373.8,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,306.5,302.4,D,0
-37.4164,145.5699,501.3,2,1.4,2009-02-07,451,Aqua,MODIS,100,6.2,325.2,4326.7,D,0
-37.3958,145.6065,326.3,2,1.4,2009-02-07,451,Aqua,MODIS,65,6.2,305.9,19.2,D,0
-37.4002,145.5853,356.1,2,1.4,2009-02-07,451,Aqua,MODIS,97,6.2,306.4,157.1,D,0
-37.3881,145.5812,347.4,2,1.4,2009-02-07,451,Aqua,MODIS,92,6.2,306.3,108.8,D,0
-37.4336,145.0603,350.1,1.8,1.3,2009-02-07,451,Aqua,MODIS,94,6.2,310.7,88.2,D,0
-37.4056,145.1339,397.7,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,291.9,544.8,D,0
-37.4098,145.1139,472.6,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,311.2,2516.3,D,0
-37.4138,145.0949,486.7,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,324.3,3145.7,D,0
-37.4177,145.0762,476.6,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,328.3,2656.6,D,0
-37.4219,145.0563,361,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,310.1,154.7,D,0
-37.4162,145.1736,338.5,1.9,1.3,2009-02-07,451,Aqua,MODIS,50,6.2,286.2,60.5,D,0
-37.4204,145.153,364.2,1.9,1.3,2009-02-07,451,Aqua,MODIS,94,6.2,290.9,203,D,0
-37.4246,145.1326,418.3,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,298.7,891.1,D,0
-37.4284,145.114,471.7,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,318.5,2476.5,D,0
-37.4322,145.0951,455.8,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,331.1,1865,D,0
-37.4362,145.0756,359.7,1.8,1.3,2009-02-07,451,Aqua,MODIS,99,6.2,310.3,147.9,D,0
-37.4402,145.0555,342.1,1.8,1.3,2009-02-07,451,Aqua,MODIS,88,6.2,310.9,52.7,D,0
-37.4086,145.1494,373.6,1.9,1.3,2009-02-07,451,Aqua,MODIS,94,6.2,286.5,279.4,D,0
-37.4127,145.129,436.9,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,297.4,1321.9,D,0
-37.4167,145.1097,486.5,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,313.7,3150.8,D,0
-37.4206,145.0907,502.7,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,332.5,4007.7,D,0
-37.4245,145.0716,411.4,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,316.8,735.1,D,0
-37.4285,145.0515,348.2,1.8,1.3,2009-02-07,451,Aqua,MODIS,93,6.2,309.8,81.5,D,0
-37.4008,145.1258,417.1,1.8,1.3,2009-02-07,451,Aqua,MODIS,94,6.2,293.2,869.7,D,0
-37.4049,145.1059,483,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,315.5,2985.1,D,0
-37.4088,145.0871,479.1,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,323.5,2785.8,D,0
-37.4127,145.0677,449.2,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,322,1641.8,D,0
-37.3889,145.1225,395.9,1.8,1.3,2009-02-07,451,Aqua,MODIS,94,6.2,291.2,522.8,D,0
-37.393,145.1025,466.9,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,310.3,2286.2,D,0
-37.397,145.0833,471.3,1.8,1.3,2009-02-07,451,Aqua,MODIS,100,6.2,327.9,2449.3,D,0
